zip_code,refnis,pop_dens,income_1y,income_17y,province,commune,big_5_dist,big_15_dist
4357,64023,132,26146.76,20027.14,Liège,Donceel,22,22
4360,64056,206,23003.2,18349.37,Liège,Oreye,19,19
4367,64021,208,24527.25,19290.07,Liège,Crisnée,15,15
4400,62120,738,19262.46,15446.67,Liège,Flémalle,12,12
4420,62093,3546,16307.96,13193.13,Liège,Saint-Nicolas,4,4
4430,62003,1241,19156.87,15908.11,Liège,Ans,6,6
4431,62003,1241,19156.87,15908.11,Liège,Ans,6,6
4432,62003,1241,19156.87,15908.11,Liège,Ans,6,6
4450,62060,274,23425.89,18550.98,Liège,Juprelle,11,11
4451,62060,274,23425.89,18550.98,Liège,Juprelle,11,11
4452,62060,274,23425.89,18550.98,Liège,Juprelle,11,11
4453,62060,274,23425.89,18550.98,Liège,Juprelle,11,11
4458,62060,274,23425.89,18550.98,Liège,Juprelle,11,11
4460,62118,680,18197.38,14772.24,Liège,Grâce-Hollogne,9,9
4470,64065,345,21296.74,16679.52,Liège,Saint-Georges-sur-Meuse,21,21
4480,61080,226,18809.75,14867.7,Liège,Engis,19,19
4500,61031,455,20272.73,16156.9,Liège,Huy,34,32
4520,61072,318,22854.09,18033.68,Liège,Wanze,34,30
4530,61068,208,23691.75,18290.05,Liège,Villers-Le-Bouillet,29,29
4537,61063,178,25443.93,19172.69,Liège,Verlaine,22,22
4540,61003,525,20208.24,16098.55,Liège,Amay,25,25
4550,61043,159,27398.0,21662.93,Liège,Nandrin,24,24
4557,61081,74,24501.49,18938.09,Liège,Tinlot,28,28
4560,61012,62,22861.77,17706.32,Liège,Clavier,37,37
4570,61039,186,22856.53,17472.39,Liège,Marchin,39,35
4577,61041,104,23538.67,18487.37,Liège,Modave,33,33
4590,61048,69,22520.91,17318.2,Liège,Ouffet,34,34
4600,62108,654,20881.08,16252.8,Liège,Visé,16,16
4601,62108,654,20881.08,16252.8,Liège,Visé,16,16
4602,62108,654,20881.08,16252.8,Liège,Visé,16,16
4606,62027,213,23972.36,19038.4,Liège,Dalhem,19,19
4607,62027,213,23972.36,19038.4,Liège,Dalhem,19,19
4608,62027,213,23972.36,19038.4,Liège,Dalhem,19,19
4610,62015,1649,19343.51,15569.32,Liège,Beyne-Heusay,7,7
4620,62038,1197,20705.67,16283.5,Liège,Fléron,9,9
4621,62038,1197,20705.67,16283.5,Liège,Fléron,9,9
4623,62038,1197,20705.67,16283.5,Liège,Fléron,9,9
4624,62038,1197,20705.67,16283.5,Liège,Fléron,9,9
4630,62099,638,21663.01,17034.16,Liège,Soumagne,13,13
4631,62099,638,21663.01,17034.16,Liège,Soumagne,13,13
4632,62099,638,21663.01,17034.16,Liège,Soumagne,13,13
4633,62099,638,21663.01,17034.16,Liège,Soumagne,13,13
4650,63035,314,22313.86,17773.83,Liège,Herve,18,18
4651,63035,314,22313.86,17773.83,Liège,Herve,18,18
4652,63035,314,22313.86,17773.83,Liège,Herve,18,18
4653,63035,314,22313.86,17773.83,Liège,Herve,18,18
4654,63035,314,22313.86,17773.83,Liège,Herve,18,18
4670,62119,516,23376.46,18551.6,Liège,Blegny,14,14
4671,62119,516,23376.46,18551.6,Liège,Blegny,14,14
4672,62119,516,23376.46,18551.6,Liège,Blegny,14,14
4680,62079,713,20488.71,16576.86,Liège,Oupeye,14,14
4681,62079,713,20488.71,16576.86,Liège,Oupeye,14,14
4682,62079,713,20488.71,16576.86,Liège,Oupeye,14,14
4683,62079,713,20488.71,16576.86,Liège,Oupeye,14,14
4684,62079,713,20488.71,16576.86,Liège,Oupeye,14,14
4690,62011,236,21477.54,17180.41,Liège,Bassenge,23,23
4700,63023,209,20937.66,17037.73,Liège,Eupen,36,36
4701,63023,209,20937.66,17037.73,Liège,Eupen,36,36
4710,63048,211,20885.03,16939.64,Liège,Lontzen,34,34
4711,63048,211,20885.03,16939.64,Liège,Lontzen,34,34
4720,63040,629,19382.65,15220.87,Liège,La Calamine,37,37
4721,63040,629,19382.65,15220.87,Liège,La Calamine,37,37
4728,63040,629,19382.65,15220.87,Liège,La Calamine,37,37
4730,63061,152,22751.5,18234.61,Liège,Raeren,45,45
4731,63061,152,22751.5,18234.61,Liège,Raeren,45,45
4750,63013,58,20421.48,15422.16,Liège,Butgenbach,67,67
4760,63012,36,21401.81,15386.79,Liège,Bullange,73,73
4761,63012,36,21401.81,15386.79,Liège,Bullange,73,73
4770,63001,44,20959.93,15715.14,Liège,Amblève,72,72
4771,63001,44,20959.93,15715.14,Liège,Amblève,72,72
4780,63067,68,22409.82,16934.17,Liège,Saint-Vith,74,74
4782,63067,68,22409.82,16934.17,Liège,Saint-Vith,74,74
4783,63067,68,22409.82,16934.17,Liège,Saint-Vith,74,74
4784,63067,68,22409.82,16934.17,Liège,Saint-Vith,74,74
4790,63087,36,21439.22,15712.56,Liège,Burg-Reuland,81,81
4791,63087,36,21439.22,15712.56,Liège,Burg-Reuland,81,81
4800,63079,1689,16902.39,13765.5,Liège,Verviers,29,29
4801,63079,1689,16902.39,13765.5,Liège,Verviers,29,29
4802,63079,1689,16902.39,13765.5,Liège,Verviers,29,29
4820,63020,1092,14457.87,12128.09,Liège,Dison,24,24
4821,63020,1092,14457.87,12128.09,Liège,Dison,24,24
4830,63046,229,20951.77,16181.98,Liège,Limbourg,31,31
4831,63046,229,20951.77,16181.98,Liège,Limbourg,31,31
4834,63046,229,20951.77,16181.98,Liège,Limbourg,31,31
4837,63004,52,22156.08,17487.54,Liège,Baelen,33,33
4840,63084,423,20878.9,16810.02,Liège,Welkenraedt,33,33
4841,63084,423,20878.9,16810.02,Liège,Welkenraedt,33,33
4845,63038,82,24711.08,19061.0,Liège,Jalhay,37,37
4850,63088,202,19761.92,15717.07,Liège,Plombières,38,38
4851,63088,202,19761.92,15717.07,Liège,Plombières,38,38
4852,63088,202,19761.92,15717.07,Liège,Plombières,38,38
4860,63058,372,20092.38,15906.79,Liège,Pepinster,26,26
4861,63058,372,20092.38,15906.79,Liège,Pepinster,26,26
4870,62122,332,22119.79,17238.0,Liège,Trooz,13,13
4877,63057,258,26323.62,20614.29,Liège,Olne,16,16
4880,63003,225,23227.85,17904.46,Liège,Aubel,28,28
4890,63089,195,23409.84,18215.89,Liège,Thimister-Clermont,24,24
4900,63072,246,21119.77,16699.71,Liège,Spa,36,36
4910,63076,144,23888.12,18453.02,Liège,Theux,28,28
4920,62009,161,21721.46,16905.86,Liège,Aywaille,24,24
4950,63080,77,20606.39,15845.85,Liège,Waimes,63,63
4960,63049,129,20981.01,16414.94,Liège,Malmedy,55,55
4970,63073,85,20910.97,16262.08,Liège,Stavelot,52,52
4980,63086,37,20565.46,16097.43,Liège,Trois-Ponts,53,53
4983,63086,37,20565.46,16097.43,Liège,Trois-Ponts,53,53
4987,63075,29,22866.76,17731.25,Liège,Stoumont,41,41
4990,63045,39,20964.79,16323.25,Liège,Lierneux,54,54
5000,92094,648,21294.04,17338.31,Namur,Namur,37,0
5001,92094,648,21294.04,17338.31,Namur,Namur,37,0
5002,92094,648,21294.04,17338.31,Namur,Namur,37,0
5003,92094,648,21294.04,17338.31,Namur,Namur,37,0
5004,92094,648,21294.04,17338.31,Namur,Namur,37,0
5020,92094,648,21294.04,17338.31,Namur,Namur,37,0
5021,92094,648,21294.04,17338.31,Namur,Namur,37,0
5022,92094,648,21294.04,17338.31,Namur,Namur,37,0
5024,92094,648,21294.04,17338.31,Namur,Namur,37,0
5030,92142,274,23923.25,19047.28,Namur,Gembloux,27,18
5031,92142,274,23923.25,19047.28,Namur,Gembloux,27,18
5032,92142,274,23923.25,19047.28,Namur,Gembloux,27,18
5060,92137,834,19243.11,15443.36,Namur,Sambreville,17,17
5070,92048,164,21433.32,16680.05,Namur,Fosses-la-Ville,24,18
5080,92141,176,26015.97,20143.06,Namur,La Bruyère,33,9
5081,92141,176,26015.97,20143.06,Namur,La Bruyère,33,9
5100,92094,648,21294.04,17338.31,Namur,Namur,37,0
5101,92094,648,21294.04,17338.31,Namur,Namur,37,0
5140,92114,233,22761.67,17807.67,Namur,Sombreffe,21,21
5150,92045,206,23295.64,18143.53,Namur,Floreffe,28,10
5170,92101,244,24001.98,18739.96,Namur,Profondeville,40,12
5190,92140,409,21258.99,16555.76,Namur,Jemeppe-sur-Sambre,19,17
5300,92003,327,20501.16,15819.74,Namur,Andenne,47,20
5310,92035,163,23919.14,18891.71,Namur,Eghezée,44,15
5330,92006,93,23707.34,19027.06,Namur,Assesse,56,17
5332,92006,93,23707.34,19027.06,Namur,Assesse,56,17
5333,92006,93,23707.34,19027.06,Namur,Assesse,56,17
5334,92006,93,23707.34,19027.06,Namur,Assesse,56,17
5336,92006,93,23707.34,19027.06,Namur,Assesse,56,17
5340,92054,115,24427.82,18609.41,Namur,Gesves,59,20
5350,92097,92,21852.46,16776.95,Namur,Ohey,50,24
5351,92097,92,21852.46,16776.95,Namur,Ohey,50,24
5352,92097,92,21852.46,16776.95,Namur,Ohey,50,24
5353,92097,92,21852.46,16776.95,Namur,Ohey,50,24
5354,92097,92,21852.46,16776.95,Namur,Ohey,50,24
5360,91059,97,21840.12,17150.52,Namur,Hamois,55,26
5361,91059,97,21840.12,17150.52,Namur,Hamois,55,26
5362,91059,97,21840.12,17150.52,Namur,Hamois,55,26
5363,91059,97,21840.12,17150.52,Namur,Hamois,55,26
5364,91059,97,21840.12,17150.52,Namur,Hamois,55,26
5370,91064,51,20845.19,16214.13,Namur,Havelange,44,36
5372,91064,51,20845.19,16214.13,Namur,Havelange,44,36
5374,91064,51,20845.19,16214.13,Namur,Havelange,44,36
5376,91064,51,20845.19,16214.13,Namur,Havelange,44,36
5377,91120,64,21073.73,16022.21,Namur,Somme-Leuze,51,45
5380,92138,124,24386.69,18950.25,Namur,Fernelmont,49,15
5500,91034,133,19336.05,15356.06,Namur,Dinant,56,28
5501,91034,133,19336.05,15356.06,Namur,Dinant,56,28
5502,91034,133,19336.05,15356.06,Namur,Dinant,56,28
5503,91034,133,19336.05,15356.06,Namur,Dinant,56,28
5504,91034,133,19336.05,15356.06,Namur,Dinant,56,28
5520,91103,49,20941.91,16288.7,Namur,Onhaye,50,34
5521,91103,49,20941.91,16288.7,Namur,Onhaye,50,34
5522,91103,49,20941.91,16288.7,Namur,Onhaye,50,34
5523,91103,49,20941.91,16288.7,Namur,Onhaye,50,34
5524,91103,49,20941.91,16288.7,Namur,Onhaye,50,34
5530,91141,159,23014.11,18148.05,Namur,Yvoir,58,20
5537,91005,108,21095.63,16236.98,Namur,Anhée,60,21
5540,91142,108,18335.2,14341.83,Namur,Hastière,51,38
5541,91142,108,18335.2,14341.83,Namur,Hastière,51,38
5542,91142,108,18335.2,14341.83,Namur,Hastière,51,38
5543,91142,108,18335.2,14341.83,Namur,Hastière,51,38
5544,91142,108,18335.2,14341.83,Namur,Hastière,51,38
5550,91143,24,19085.93,14399.07,Namur,Vresse-sur-Semois,131,83
5555,91015,31,18564.63,14663.18,Namur,Bièvre,84,71
5560,91072,42,20056.4,15863.16,Namur,Houyet,67,42
5561,91072,42,20056.4,15863.16,Namur,Houyet,67,42
5562,91072,42,20056.4,15863.16,Namur,Houyet,67,42
5563,91072,42,20056.4,15863.16,Namur,Houyet,67,42
5564,91072,42,20056.4,15863.16,Namur,Houyet,67,42
5570,91013,54,19049.71,15057.94,Namur,Beauraing,60,48
5571,91013,54,19049.71,15057.94,Namur,Beauraing,60,48
5572,91013,54,19049.71,15057.94,Namur,Beauraing,60,48
5573,91013,54,19049.71,15057.94,Namur,Beauraing,60,48
5574,91013,54,19049.71,15057.94,Namur,Beauraing,60,48
5575,91054,30,19207.69,15115.73,Namur,Gedinne,79,66
5576,91013,54,19049.71,15057.94,Namur,Beauraing,60,48
5580,91114,76,19990.61,15527.73,Namur,Rochefort,70,52
5590,91030,116,20945.0,16514.5,Namur,Ciney,58,28
5600,93056,60,19934.97,15650.57,Namur,Philippeville,27,27
5620,93022,84,20110.41,15967.87,Namur,Florennes,28,28
5621,93022,84,20110.41,15967.87,Namur,Florennes,28,28
5630,93010,59,20720.7,15608.46,Namur,Cerfontaine,32,32
5640,92087,115,22085.35,16921.08,Namur,Mettet,31,28
5641,92087,115,22085.35,16921.08,Namur,Mettet,31,28
5644,92087,115,22085.35,16921.08,Namur,Mettet,31,28
5646,92087,115,22085.35,16921.08,Namur,Mettet,31,28
5650,93088,149,22169.19,17449.21,Namur,Walcourt,21,21
5651,93088,149,22169.19,17449.21,Namur,Walcourt,21,21
5660,93014,67,18264.12,14339.03,Namur,Couvin,44,44
5670,93090,46,18853.42,14483.74,Namur,Viroinval,44,44
5680,93018,35,19198.47,14780.01,Namur,Doische,45,45
6000,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6001,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6010,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6020,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6030,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6031,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6032,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6040,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6041,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6042,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6043,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6044,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6060,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6061,52011,1984,15641.35,12967.31,Hainaut,Charleroi,0,0
6110,52048,665,24617.23,19940.09,Hainaut,Montigny-le-Tilleul,7,7
6111,52048,665,24617.23,19940.09,Hainaut,Montigny-le-Tilleul,7,7
6120,56086,302,26052.14,20479.67,Hainaut,Ham-sur-Heure-Nalinnes,13,13
6140,52022,632,18738.39,14777.62,Hainaut,Fontaine-l’Evêque,10,10
6141,52022,632,18738.39,14777.62,Hainaut,Fontaine-l’Evêque,10,10
6142,52022,632,18738.39,14777.62,Hainaut,Fontaine-l’Evêque,10,10
6150,56001,744,18446.62,14607.78,Hainaut,Anderlues,13,13
6180,52015,703,18472.58,14661.65,Hainaut,Courcelles,10,10
6181,52015,703,18472.58,14661.65,Hainaut,Courcelles,10,10
6182,52015,703,18472.58,14661.65,Hainaut,Courcelles,10,10
6183,52015,703,18472.58,14661.65,Hainaut,Courcelles,10,10
6200,52012,1301,16719.6,13332.3,Hainaut,Châtelet,7,7
6210,52075,223,24497.63,19153.48,Hainaut,Les Bons Villers,15,15
6211,52075,223,24497.63,19153.48,Hainaut,Les Bons Villers,15,15
6220,52021,385,19188.66,15241.75,Hainaut,Fleurus,13,13
6221,52021,385,19188.66,15241.75,Hainaut,Fleurus,13,13
6222,52021,385,19188.66,15241.75,Hainaut,Fleurus,13,13
6223,52021,385,19188.66,15241.75,Hainaut,Fleurus,13,13
6224,52021,385,19188.66,15241.75,Hainaut,Fleurus,13,13
6230,52055,314,23298.52,18127.43,Hainaut,Pont-à-Celles,16,16
6238,52055,314,23298.52,18127.43,Hainaut,Pont-à-Celles,16,16
6240,52018,1099,14398.31,11578.84,Hainaut,Farciennes,9,9
6250,52074,489,18992.94,15142.35,Hainaut,Aiseau-Presles,12,12
6280,52025,269,25030.84,19953.74,Hainaut,Gerpinnes,13,13
6440,56029,47,19284.83,14538.99,Hainaut,Froidchapelle,38,38
6441,56029,47,19284.83,14538.99,Hainaut,Froidchapelle,38,38
6460,56016,48,18619.63,14336.58,Hainaut,Chimay,51,51
6461,56016,48,18619.63,14336.58,Hainaut,Chimay,51,51
6462,56016,48,18619.63,14336.58,Hainaut,Chimay,51,51
6463,56016,48,18619.63,14336.58,Hainaut,Chimay,51,51
6464,56016,48,18619.63,14336.58,Hainaut,Chimay,51,51
6470,56088,66,19804.15,15236.04,Hainaut,Sivry-Rance,37,37
6500,56005,76,20505.16,15673.8,Hainaut,Beaumont,26,26
6511,56005,76,20505.16,15673.8,Hainaut,Beaumont,26,26
6530,56078,193,22481.51,17861.18,Hainaut,Thuin,17,17
6531,56078,193,22481.51,17861.18,Hainaut,Thuin,17,17
6532,56078,193,22481.51,17861.18,Hainaut,Thuin,17,17
6533,56078,193,22481.51,17861.18,Hainaut,Thuin,17,17
6534,56078,193,22481.51,17861.18,Hainaut,Thuin,17,17
6536,56078,193,22481.51,17861.18,Hainaut,Thuin,17,17
6540,56044,184,22330.5,17772.6,Hainaut,Lobbes,17,17
6542,56044,184,22330.5,17772.6,Hainaut,Lobbes,17,17
6543,56044,184,22330.5,17772.6,Hainaut,Lobbes,17,17
6560,56022,225,18161.18,14309.86,Hainaut,Erquelinnes,34,22
6567,56049,136,19561.09,15182.2,Hainaut,Merbes-le-Château,29,21
6590,56051,60,16879.11,13262.28,Hainaut,Momignies,59,59
6591,56051,60,16879.11,13262.28,Hainaut,Momignies,59,59
6592,56051,60,16879.11,13262.28,Hainaut,Momignies,59,59
6593,56051,60,16879.11,13262.28,Hainaut,Momignies,59,59
6594,56051,60,16879.11,13262.28,Hainaut,Momignies,59,59
6596,56051,60,16879.11,13262.28,Hainaut,Momignies,59,59
6600,82003,97,20293.94,15760.91,Luxembourg,Bastogne,85,85
6630,81013,68,20601.85,16650.47,Luxembourg,Martelange,106,106
6637,82009,32,21623.87,17079.36,Luxembourg,Fauvillers,106,106
6640,82036,46,20538.46,15902.92,Luxembourg,Vaux-sur-Sûre,99,95
6642,82036,46,20538.46,15902.92,Luxembourg,Vaux-sur-Sûre,99,95
6660,82014,31,20100.34,15816.75,Luxembourg,Houffalize,69,69
6661,82014,31,20100.34,15816.75,Luxembourg,Houffalize,69,69
6662,82014,31,20100.34,15816.75,Luxembourg,Houffalize,69,69
6663,82014,31,20100.34,15816.75,Luxembourg,Houffalize,69,69
6666,82014,31,20100.34,15816.75,Luxembourg,Houffalize,69,69
6670,82037,33,19093.22,14788.83,Luxembourg,Gouvy,72,72
6671,82037,33,19093.22,14788.83,Luxembourg,Gouvy,72,72
6672,82037,33,19093.22,14788.83,Luxembourg,Gouvy,72,72
6673,82037,33,19093.22,14788.83,Luxembourg,Gouvy,72,72
6674,82037,33,19093.22,14788.83,Luxembourg,Gouvy,72,72
6680,82038,27,18875.23,15285.1,Luxembourg,Sainte-Ode,97,76
6681,82038,27,18875.23,15285.1,Luxembourg,Sainte-Ode,97,76
6686,82005,41,20338.63,15733.27,Luxembourg,Bertogne,81,81
6687,82005,41,20338.63,15733.27,Luxembourg,Bertogne,81,81
6688,82005,41,20338.63,15733.27,Luxembourg,Bertogne,81,81
